Metadata_week.x,Metadata_genotype.x,Group,Subgroup,GCO_AreaShape_Area,GCO_AreaShape_BoundingBoxArea,GCO_AreaShape_Compactness,GCO_AreaShape_ConvexArea,GCO_AreaShape_Eccentricity,GCO_AreaShape_EquivalentDiameter,GCO_AreaShape_Extent,GCO_AreaShape_FormFactor,GCO_AreaShape_MajorAxisLength,GCO_AreaShape_MaxFeretDiameter,GCO_AreaShape_MaximumRadius,GCO_AreaShape_MeanRadius,GCO_AreaShape_MedianRadius,GCO_AreaShape_MinFeretDiameter,GCO_AreaShape_MinorAxisLength,GCO_AreaShape_Perimeter,GCO_AreaShape_Solidity,GCO_stomata_area,avg_sco_MajorAxisLength,avg_sco_MaxFeretDiameter,avg_sco_MedianRadius,avg_sco_Extent,avg_sco_Compactness,avg_sco_Solidity,avg_sco_EquivalentDiameter,avg_sco_MinFeretDiameter,avg_sco_Perimeter,avg_sco_BoundingBoxArea,avg_sco_ConvexArea,avg_sco_Eccentricity,avg_sco_FormFactor,avg_sco_MeanRadius,avg_sco_MaximumRadius,avg_sco_Area,avg_sco_MinorAxisLength,Ratio_G_S_area
Week1,B73,SS,SS-B73,-0.6618065402087607,-0.6226492333688378,0.20959457781391722,-0.807230092993466,0.6051875504954493,-0.6334090963799147,0.051253035198197315,-0.3048087640735516,-0.2613009800864779,-0.28379143933566897,-1.0398462983950167,-0.7655689402652165,-0.9428996851036318,-0.9744287015416853,-0.8894844749144271,-0.45772998061434916,0.5284399305939865,1.104586185586606,0.804559793971032,0.8227223194240824,2.059111236249882,-0.8154004011692341,-0.30239803162231094,-0.5538059016016136,2.057095867328756,2.3542212459618694,1.5462559153358213,2.1676564338325064,2.1909589127787634,-1.0912393078878972,0.21434269660350136,1.8309048128031225,1.7023277674627924,2.2001035954652464,2.2105270491796998,-2.074357336578352
Week1,B73,SS,SS-B73,-0.9524305183146594,-1.133548751640052,-0.08464646126155252,-1.0821909892797419,0.28502826444511753,-0.9458815212492072,0.6586988239692849,-0.016648110274476564,-0.6808485061732881,-0.8288266997054982,-1.0398462983950167,-0.7720906178279124,-1.5260721894246543,-1.0407622590044179,-0.8530299457439398,-0.8832285726654302,0.4754607654131578,0.712289371385763,-0.10802584805016219,0.13810259451608684,2.6571071192303113,0.34389105289355687,-1.5441614684723737,1.040531243922891,1.722801407664371,1.7075631759659504,0.5397433958758515,1.1662220847195743,1.3931577497271408,-1.9258540473261585,1.884236300266192,2.6528189321174582,2.538785655580374,1.8038679790480956,2.157627049783484,-2.080092507902771
Week1,B73,SS,SS-B73,0.36748671558296403,1.761548518563495,1.3195033831967293,0.7473565129327857,0.9772943842951917,0.40474021476386357,-1.677851018786436,-1.253627416407863,1.1575924592402342,0.9722751111073153,0.345235713977783,-0.41054678030983194,-0.9428996851036318,0.04950445921055843,-0.2399477456934461,1.0680170999918412,-1.1587505877197777,1.541716921410402,1.6430375420325147,1.6596255376378548,2.059111236249882,-1.5071811099088546,0.49984724099349365,-0.9882165864141277,2.002059711122829,1.8329326744608037,1.9562984923945772,2.622853865247475,2.2597348751107997,0.08101578431912873,-0.6148304102953869,1.2951238630897528,1.0979841258875853,2.1340643260623877,1.3255959365078844,-1.424457390828193
Week1,B73,SS,SS-B73,-0.5286038835768905,0.4748386206952519,1.4085017006688056,-0.23615746224504705,1.0963278728213053,-0.4932917352098071,-1.303376996056715,-1.3215181717832252,0.4375055175614253,0.23965358595802477,-1.0398462983950167,-1.1209428433257667,-1.5260721894246543,-0.8155586301376427,-1.0350284714875335,0.23840229737252597,-1.1001533678863296,0.499328243676734,1.2391193098406403,0.6773428612185286,-0.005482778247630772,1.5033431793452479,-0.32225811744637645,0.727885127142718,0.8701753883687207,-0.2324066209881746,0.5660391742245463,-0.0021179892455125914,0.6091117791419255,0.8081816527401972,0.2369760763770365,0.6428275169194554,0.008680243237184193,0.8462985727066487,-0.2357120422848932,-1.2594045470784387
Week1,B73,SS,SS-B73,-0.6012598781033651,-0.3198939632821924,0.23903938177716366,-0.6274479684985934,0.5352011482251322,-0.5694865097541862,-0.3691534221797557,-0.3327086324292943,-0.2131241111925358,-0.23550336306137087,-1.0398462983950167,-0.6967860623667482,-0.9428996851036318,-0.8809445180156912,-0.7492895393157273,-0.38472596375971113,0.04921567882582848,0.2527416747504899,0.0013641819942992273,0.19008113082247702,2.059111236249882,-0.3155982186931019,-0.801683460431302,0.23632326510246254,1.0372247912097152,1.3195692165751254,0.44309543360469816,0.8931036258705931,0.8842156284700713,-0.7584466632092338,0.8195728669771332,1.365246768887108,1.019317805782097,1.0279065635645093,1.1368008957374527,-1.4305686751241835
Week1,B73,SS,SS-B73,-0.4559478890504157,0.3802275987931752,0.8757739164126549,-0.17270494771744493,0.7700992820344951,-0.4176444893081143,-1.1256015415491474,-0.898130973812689,0.19929144170319393,0.015854221133159766,-0.8747944488209843,-0.8259092804007728,-0.9428996851036318,-0.17587729148257597,-0.7217170041490423,0.06215500977430443,-1.050877404644136,0.560974885908295,0.6672867016413346,0.6773428612185286,-0.005482778247630772,-0.7205989660554803,0.1719194317776182,-0.703937223237432,1.082322490147308,1.3195692165751254,0.9995324792574665,1.1510488370057421,1.159319477798217,-0.10036622444102497,-0.2947988338157843,0.6257649008392242,0.8596823543653032,1.0774360156166531,0.8719448520096564,-1.3574334006067736
Week1,B73,SS,SS-B73,-0.6012598781033651,-0.5469604158471765,0.23903938177720763,-0.6168725494106597,0.5729420841988553,-0.5694865097541862,-0.0020904638302376177,-0.3327086324292943,-0.18695683286089462,-0.1416768946801897,-1.0398462983950167,-0.6489946797858119,-0.9428996851036318,-1.0085254625298883,-0.7779379662692296,-0.38472596375971113,0.00807270738398822,0.6114130477341176,0.2301884912638176,0.36626656618373626,-0.005482778247630772,-1.0062401167180302,0.19628754106768068,-1.2916185550587385,1.0673114759787332,1.7075631759659504,0.9995324792574665,1.3027813141440652,1.2968714024622898,-1.0040484453020537,-0.3194266082488514,0.8112133691362082,0.7786671555346314,1.0609261982659384,1.6001423752494597,-1.4510672305317815
Week1,B73,SS,SS-B73,0.06475340505598617,-0.8560230873939603,0.11062387325006398,-0.014073661398439661,0.24905881577277184,0.1094584473319992,1.507398302065337,-0.2098069470316203,0.277311699460711,-0.017397390174563498,0.345235713977783,-0.03430353097889037,0.5204396928831858,-0.4656049610749491,0.10103265644880073,0.17425515292389906,0.2593680953490124,0.7963529744288007,0.6286363914722981,0.5697650277978769,2.059111236249882,-1.147497544378167,0.2782226495118836,-2.069310165715865,1.4072997820294642,1.9556722143056864,1.3295092628193612,1.7276322501313695,1.9020998709842105,-0.7814284895648249,-0.4012125141496575,0.7995207433289439,0.7786671555346314,1.4406519973323744,1.7017846651970778,-1.223364527398904
Week1,B73,SS,SS-B73,-0.28641723515530815,0.4748386206952519,0.9604526945524233,-0.19385578589331232,0.8497610844904113,-0.2431989197885584,-1.0600530499430114,-0.9682507872938176,0.37871086923306396,0.27960992053147665,-0.3978297755728925,-0.723769892101762,-0.9428996851036318,-0.259588700279136,-0.6889820872962661,0.26864155126147155,-0.36364536604169173,0.6282257683427253,0.5295957267008229,0.6160361117325425,2.059111236249882,-0.25564290327726785,-0.5200653889546896,0.23632326510246254,1.0372247912097152,0.668515236990828,0.5963584613985703,0.8627571304429285,0.8842156284700713,-0.07452319413705277,0.4686862648667674,1.1398070738378787,0.7786671555346314,1.0279065635645093,0.7324926610790419,-1.2037346607722985
Week1,B73,SS,SS-B73,-0.6496972077876816,-0.01713869319554693,0.5995996100070601,-0.5957217112347923,0.752771484264817,-0.6205931479090231,-0.8517069210831425,-0.6614492326815508,-0.040809221810195986,-0.1715167055517734,-1.0398462983950167,-0.8847142909304158,-1.5260721894246543,-0.6306982313598735,-0.9049657230407597,-0.2601003115331931,-0.2635615958540744,0.20790775312753648,-0.4542506758395429,-0.2939310013105029,2.059111236249882,-0.4966736381622855,-0.953441700705087,-0.3636707158233111,1.2164681578769139,2.0955571353567755,0.4997104991274169,1.1510488370057421,1.214340247663846,-2.3828108075461607,1.0197635383455235,1.5994362824820345,1.4806302425728688,1.2260243717730845,2.1705073726298783,-1.583865114221215
